cue,tar,corrAns,targOrientation,pracLoop.thisRepN,pracLoop.thisTrialN,pracLoop.thisN,pracLoop.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,mainLoop.thisRepN,mainLoop.thisTrialN,mainLoop.thisN,mainLoop.thisIndex,pracText1.started,pracText1.stopped,practInst2.started,practInst2.stopped,fixFuration,image.started,image.stopped,cues.started,cues.stopped,target.started,target.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,fixationshort.started,fixationshort.stopped,text.started,text.stopped,mainInst.started,mainInst.stopped,instResp.keys,instResp.rt,instResp.started,instResp.stopped,rest.started,rest.stopped,participant,session,date,expName,psychopyVersion,frameRate,
stim/centre.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,10,10,42,,,,,0.4,246.87527329998557,None,247.28031750000082,247.39210719999392,247.77521609998075,None,right,1,0.3807564999733586,247.77521609998075,None,247.28031750000082,247.79195499999332,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,11,11,9,,,,,0.5,248.17648789999657,None,248.6943934999872,248.80773749999935,249.19031039997935,None,right,1,0.5156128999951761,249.19031039997935,None,248.6943934999872,249.2066599999962,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/incongLeft.png,left,0,,,,,0,0,0,0,0,12,12,18,,,,,0.55,249.72512689998257,None,250.29569279999123,250.40581679999013,250.78978500000085,None,right,0,0.46373460002359934,250.78978500000085,None,250.29569279999123,250.80612229998223,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,13,13,14,,,,,0.45,251.27317369999946,None,251.74221919997944,251.855209500005,252.23848239998915,None,right,0,0.6844379999965895,252.23848239998915,None,251.74221919997944,252.25493609998375,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/neutralRight.png,right,0,,,,,0,0,0,0,0,14,14,43,,,,,0.5,252.9540431999776,None,253.45611759999883,253.57017239998095,253.95306219998747,None,None,0,,253.95306219998747,None,253.45611759999883,253.969505999994,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,15,15,33,,,,,0.5,255.65183259997866,None,256.1552556999959,256.26789180000196,256.65151100000367,None,left,1,1.4312977999798022,256.65151100000367,None,256.1552556999959,256.66809819999617,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,16,16,46,,,,,0.45,258.10033309998107,None,258.56581099997857,258.6663115999836,259.04946989999735,None,left,1,0.4791772999742534,259.04946989999735,None,258.56581099997857,259.06592850000015,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,17,17,26,,,,,0.4,259.5493359999964,None,259.9529485999956,260.06517099999473,260.44811259998824,None,left,0,0.8216218000161462,260.44811259998824,None,259.9529485999956,260.4645560999925,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/lower.png,stim/congRight.png,left,180,,,,,0,0,0,0,0,18,18,12,,,,,0.45,261.2970521999814,None,261.7511068999884,261.86362679998274,262.24658779997844,None,left,1,0.40566129999933764,262.24658779997844,None,261.7511068999884,262.2633579999965,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,19,19,37,,,,,0.5,262.6796519999916,None,263.1806758999883,263.2951717999822,263.67887209999026,None,left,0,0.41067119999206625,263.67887209999026,None,263.1806758999883,263.69539539999096,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/incongRight.png,left,180,,,,,0,0,0,0,0,20,20,31,,,,,0.45,264.1119717999827,None,264.56557720000274,264.6778468999837,265.0611157999956,None,left,1,0.5487561000045389,265.0611157999956,None,264.56557720000274,265.07753059998504,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/congLeft.png,left,0,,,,,0,0,0,0,0,21,21,2,,,,,0.4,265.6266751999792,None,266.0301813999831,266.1434799999988,266.526515000005,None,left,1,0.7054086999851279,266.526515000005,None,266.0301813999831,266.54356239998015,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/congRight.png,right,0,,,,,0,0,0,0,0,22,22,11,,,,,0.45,267.2589603999804,None,267.71249259999604,267.8250909000053,268.2087494999869,None,left,0,0.7427963000081945,268.2087494999869,None,267.71249259999604,268.2252445000049,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/upper.png,stim/neutralLeft.png,left,0,,,,,0,0,0,0,0,23,23,32,,,,,0.4,268.9750825999945,None,269.3788813999854,269.4907281000051,269.87371659997734,None,left,1,0.865951399988262,269.87371659997734,None,269.3788813999854,269.8904322999879,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/lower.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,24,24,36,,,,,0.55,270.7560733999999,None,271.3103543999896,271.4218436999945,271.80572899998515,None,right,1,0.6478357000160031,271.80572899998515,None,271.3103543999896,271.8221719999856,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/incongLeft.png,right,180,,,,,0,0,0,0,0,25,25,23,,,,,0.5,272.4721981000039,None,272.9758809999912,273.08738699997775,273.47095369998715,None,right,1,0.4425739000143949,273.47095369998715,None,272.9758809999912,273.48723020000034,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/lower.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,26,26,44,,,,,0.55,273.9377007999865,None,274.5056343000033,274.61997179998434,275.0025023999915,None,right,0,1.004443599988008,275.0025023999915,None,274.5056343000033,275.0192478999961,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/blank.png,stim/neutralRight.png,left,180,,,,,0,0,0,0,0,27,27,47,,,,,0.55,276.0350174999912,None,276.5892240999965,276.701476199989,277.0847979999962,None,None,0,,277.0847979999962,None,276.5892240999965,277.10121569997864,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/both.png,stim/incongRight.png,right,0,,,,,0,0,0,0,0,28,28,25,,,,,0.5,278.7995131999778,None,279.304677099979,279.4157006999885,279.7989353000012,None,left,0,0.5287671999831218,279.7989353000012,None,279.304677099979,279.8156198999786,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
stim/centre.png,stim/neutralLeft.png,right,180,,,,,0,0,0,0,0,29,29,38,,,,,0.55,280.34841989999404,None,280.8980115999875,280.9977898999932,281.3809483999794,None,left,0,0.5249836000148207,281.3809483999794,None,280.8980115999875,281.3976014999789,,,,,,,,,,,0,001,2020_Jun_30_1049,ANT,2020.1.3,60.015039764711865,
